id,name,author_name,inventory_status,short_description,original_price,discount,price,discount_rate,rating_average,review_count,quantity_sold,type_book,book_cover
175445746,"Sách 99 thử thách toán học, phát triển tư duy cho bé",,available,"Sách 99 Thử thách Toán Học, Phát Triển Tư Duy IQ Cho Bé - Á Châu Books ( 6 - 13 tuổi )
Phát triển tư duy cho học sinh tiểu học” gồm 4 cuốn:
1. 100 Thử thách tư duy logic.
2. 97 Thử thách cùng con...",65000,36000,29000,55,0.0,0,,sach_me_va_be,
67690801,"Bộ sách Bình tĩnh rèn con - Bình tĩnh hơn, thư thái hơn, hạnh phúc hơn: Bộ 4 cuốn",Deb Norton,available,"BÌNH TĨNH RÈN CON – CHIẾN LƯỢC GIÚP TRẺ HỌC HÀNH BÌNH TĨNH HƠN, THƯ THÁI HƠN, HẠNH PHÚC HƠN với các chiến thuật áp dụng “kỷ luật mềm không nước mắt”:
- Khen-ngợi-mô-tả-cụ-thể
- Lắng-nghe-thấu-đáo
-...",477000,0,477000,0,3.0,1,"{'text': 'Đã bán 7', 'value': 7}",sach_me_va_be,Bìa mềm
182295681,Sách Bắt Sóng Tuổi Ẩm Ương (Giúp Con Bước Qua Tuổi Dậy Thì 12-17 Không Tổn Thương)/ Tặng Bookmark Happy Life,,available,"“Một cuốn sách dễ đọc và bạn có thể tham khảo các trang tùy theo nhu cầu và độ tuổi của con mình. Cuốn sách nói về một tương lai không thể tránh khỏi của các bậc cha mẹ, giống như mọi cuốn sách của...",105500,0,105500,0,0.0,0,"{'text': 'Đã bán 4', 'value': 4}",sach_me_va_be,
175533483,Bí mật của con trai - Secret Boys' Business - Giáo dục giới tính cho bé trai,nhieu tac gia,available,"Sách - Bí mật của con trai - Secret Boys' Business
 
 Giới thiệu sơ lược hình thức và nội dung:
 Quyển sách là quà tặng tuyệt vời về dậy thì từ A-Z dành cho các bé trai
 Sách được mua bản quyền của...",56000,0,56000,0,0.0,0,"{'text': 'Đã bán 4', 'value': 4}",sach_me_va_be,Bìa mềm
98380993,Làm một người trung thực - Làm một người biết ơn - Làm một người bao dung trong Nhật ký trưởng thành của những đứa trẻ ngoan,,available,3 cuốn hot nhất trong Bộ sách đang làm mưa làm bão tại Việt Nam: Nhật Ký Trưởng Thành Của Đứa Trẻ Ngoan (bộ 10 quyển): Bỏ qua thì hơi bị tiếc đó ạ!!Quyển 1: Làm một người trung thựcQuyển 2: Làm một...,150000,0,150000,0,5.0,2,"{'text': 'Đã bán 8', 'value': 8}",sach_me_va_be,
181926943,7 Thói Quen Để Trẻ Hạnh Phúc, Sean Covey,available,"7 Thói Quen Để Trẻ Hạnh PhúcSean Covey 
Một cuốn sách mà mỗi cha mẹ nên gối đầu giường để trở thành một người bạn đồng hành với con trẻ, bước vào thế giới nội tâm của chúng và cùng con trả qua mọi...",108000,0,108000,0,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",sach_me_va_be,Bìa mềm
137424501,Sách Cẩm Nang Ứng Xử Dành Cho Trẻ Em - 50 Bài Học Thú Vị Về Phép Lịch Sự Dành Cho Các Bạn Nhỏ,Jane Sanders,available,"
 
 
  Cẩm Nang Ứng Xử Dành Cho Trẻ Em - 50 Bài Học Thú Vị Về Phép Lịch Sự Dành Cho Các Bạn Nhỏ
  
  
  Nhà xuất bản : Nhà Xuất Bản Dân Trí.
  Công ty phát hành : Tân Việt.
  Tác giả : Jane Sanders.
...",75000,0,75000,0,0.0,0,,sach_me_va_be,Bìa mềm
121228993,Combo 8 cuốn Bộ Sách Phát Triển Khả Năng Sáng Tạo Cho Bé,Kasia Dudziuck,available,"05 LỢI ÍCH THIẾT THỰC MÀ BỘ SÁCH NÀY MANG LẠI CHO TRẺ
1. Kích thích và khơi dậy khả năng tư duy sáng tạo và logic cho trẻ từ khi còn rất sớm.
2. Tăng khả năng ghi nhớ, quan sát, phát triển bán cầu...",563000,0,563000,0,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",sach_me_va_be,Bìa mềm
2873751,Cẩm Nang Bố Mẹ Thông Thái - Nuôi Dạy Con Trai,Lu Peng Cheng,available,"Cẩm Nang Bố Mẹ Thông Thái - Nuôi Dạy Con Trai
Bạn có một, hai hay nhiều cậu con trai? Chúng rất nghịch ngợm và bướng bỉnh? Bạn thường xuyên (hoặc  thỉnh  thoảng) vẫn trách mắng  con mặc dù biết rằng...",42000,2100,39900,5,5.0,1,"{'text': 'Đã bán 18', 'value': 18}",sach_me_va_be,Bìa mềm
50424540,Combo Giúp Trẻ Xử Lý Cơn Cáu Giận - 57 Bài Luyện Tập Để Điều Khiển Cơn Giận Của Trẻ + Phương Pháp Giáo Dục Con Của Người Do Thái,Trần Hân,available,"Combo Giúp Trẻ Xử Lý Cơn Cáu Giận - 57 Bài Luyện Tập Để Điều Khiển Cơn Giận Của Trẻ + Phương Pháp Giáo Dục Con Của Người Do Thái
1. Phương Pháp Giáo Dục Con Của Người Do Thái
""Người Do Thái là dân...",151000,0,151000,0,5.0,1,"{'text': 'Đã bán 10', 'value': 10}",sach_me_va_be,Bìa mềm
